sku_id,kategori,arsvolum,cv_target,pris,leveringstid_dager,lt_variabilitet,holdbarhet_dager,substitusjonsgrad,kampanjer_ar,salg_total,salg_gj_daglig,salg_std_daglig,salg_max,antall_nulldager,antall_dager,cv_observert,nulldag_andel,klasse
S00160,ferskvare,1732.76,0.492,27.25,2.34,0.157,4.7,0.316,3.31,3810,5.219178082191781,3.6490281899338424,30,21,730,0.6991576321920485,0.028767123287671233,1
S00161,reservedel,7.79,1.137,668.04,30.65,0.239,3495.6,0.121,1.62,44,0.06027397260273973,0.4079927532464491,6,708,730,6.7689706788615425,0.9698630136986301,2
S00162,frossen,6786.71,0.232,142.53,25.3,0.327,283.1,0.372,2.14,13928,19.07945205479452,7.620760017113704,97,0,730,0.3994223730968556,0.0,0
S00163,sesong,877.72,0.929,35.25,16.29,0.21,335.4,0.118,9.55,2924,4.005479452054795,5.1994483829759774,37,135,730,1.2980838986225935,0.18493150684931506,1
S00164,frossen,1199.27,0.247,44.87,24.53,0.231,330.7,0.566,4.27,2423,3.319178082191781,2.2803001712163975,23,46,730,0.6870074803912382,0.06301369863013699,1
S00165,ikke-mat,235.09,0.676,437.5,12.77,0.216,782.6,0.486,0.38,596,0.8164383561643835,1.043237245424771,6,361,730,1.277790585839065,0.4945205479452055,1
S00166,ferskvare,6787.36,0.498,77.25,2.95,0.226,6.7,0.351,4.98,15643,21.42876712328767,15.721111765103615,186,2,730,0.7336451824154983,0.0027397260273972603,0
S00167,kampanje,2787.63,1.134,117.18,11.05,0.297,98.5,0.455,12.34,9431,12.919178082191781,17.911772477559534,163,33,730,1.3864482990794678,0.045205479452054796,1
S00168,frossen,2570.36,0.236,47.78,23.38,0.289,508.8,0.445,2.14,5343,7.3191780821917805,4.339601592854364,48,3,730,0.59290832168888,0.00410958904109589,1
S00169,kampanje,599.79,1.184,41.87,9.16,0.387,176.6,0.395,8.59,1771,2.426027397260274,3.2866077924117074,42,193,730,1.3547282261211442,0.26438356164383564,1
S00170,sesong,1567.37,0.482,55.37,14.1,0.332,223.9,0.35,4.41,3687,5.050684931506849,4.464326617783779,45,25,730,0.8839051887665198,0.03424657534246575,1
S00171,frossen,8319.46,0.546,191.56,14.31,0.218,191.7,0.375,5.78,19529,26.752054794520546,17.40094923217716,185,0,730,0.6504528106656423,0.0,0
S00172,premium,151.78,1.348,1064.76,6.29,0.246,1016.1,0.302,1.3,429,0.5876712328767123,1.2063441359507596,15,477,730,2.052753424811316,0.6534246575342466,2
S00173,premium,250.57,0.686,1698.67,6.38,0.182,817.0,0.256,1.52,352,0.4821917808219178,0.7945877390847538,5,481,730,1.6478666179882677,0.6589041095890411,2
S00174,sesong,1328.77,0.947,93.22,12.65,0.234,80.4,0.337,4.6,3657,5.00958904109589,5.566770516849038,46,79,730,1.111222990784741,0.10821917808219178,1
S00175,ikke-mat,428.82,1.778,237.6,27.42,0.316,453.1,0.429,2.59,1338,1.832876712328767,2.491580048291178,28,229,730,1.359382238604305,0.3136986301369863,1
S00176,ikke-mat,231.43,1.114,305.17,26.41,0.371,872.6,0.365,2.69,743,1.0178082191780822,1.5138901883109992,11,357,730,1.4874022038587207,0.48904109589041095,1
S00177,reservedel,17.48,1.623,2613.82,40.35,0.495,2066.9,0.065,1.49,46,0.06301369863013699,0.40757802801483045,5,705,730,6.468086096757092,0.9657534246575342,2
S00178,reservedel,50.42,1.238,2035.69,54.84,0.558,1518.7,0.033,1.91,132,0.18082191780821918,0.547010213802766,4,641,730,3.0251322430001455,0.8780821917808219,2
S00179,premium,580.96,0.82,1047.03,18.89,0.378,1086.4,0.153,1.07,366,0.5013698630136987,0.8482198175582042,6,483,730,1.6918045541461448,0.6616438356164384,2
S00180,sesong,691.52,0.524,65.55,9.93,0.175,227.8,0.382,3.49,1634,2.2383561643835614,2.0131685906072274,13,123,730,0.89939600437165,0.1684931506849315,1
S00181,ferskvare,4278.68,0.512,76.13,1.9,0.223,2.4,0.444,1.88,9348,12.805479452054794,8.22158640202543,84,0,730,0.642036593226205,0.0,0
S00182,ferskvare,3275.2,0.387,33.07,2.5,0.147,2.6,0.352,3.19,7035,9.636986301369863,5.912577717654274,82,1,730,0.6135297418461436,0.0013698630136986301,1
S00183,ikke-mat,54.72,0.883,355.26,28.25,0.324,1303.8,0.447,4.0,163,0.2232876712328767,0.49773714228572086,3,591,730,2.2291295329360503,0.8095890410958904,2
S00184,kampanje,310.36,1.128,110.86,11.91,0.292,42.2,0.306,13.73,1062,1.4547945205479451,2.359061047310059,26,313,730,1.6215768027649182,0.42876712328767125,1
S00185,ferskvare,4806.29,0.449,56.41,2.67,0.116,2.4,0.617,5.24,10563,14.46986301369863,9.36413472701021,86,0,730,0.6471474345088946,0.0,0
S00186,ferskvare,2286.71,0.556,81.74,1.63,0.16,2.6,0.543,5.69,5152,7.057534246575343,5.37427489754744,53,9,730,0.7614946962751613,0.012328767123287671,0
S00187,ferskvare,2436.65,0.354,27.73,1.39,0.109,6.7,0.461,5.17,5267,7.215068493150685,4.163864777530952,46,3,730,0.5771067567111439,0.00410958904109589,0
S00188,kampanje,1523.43,0.675,37.55,12.12,0.253,167.0,0.356,16.13,4185,5.732876712328767,5.564303108155552,57,36,730,0.9705952852935611,0.049315068493150684,1
S00189,reservedel,15.89,1.37,3089.3,25.88,0.372,1987.3,0.076,1.55,52,0.07123287671232877,0.3818514753940002,4,699,730,5.360607250723465,0.9575342465753425,2
S00190,premium,195.04,0.916,1536.2,6.84,0.151,911.1,0.398,0.12,394,0.5397260273972603,0.9510285711887904,8,479,730,1.7620580126086725,0.6561643835616439,2
S00191,sesong,1624.38,0.855,41.58,11.32,0.299,173.3,0.176,4.37,4845,6.636986301369863,7.19556346413132,66,35,730,1.0841612649774746,0.04794520547945205,1
S00192,sesong,1314.39,0.69,142.04,15.28,0.288,359.8,0.265,5.82,3392,4.646575342465753,4.466122508214041,42,57,730,0.9611643369682341,0.07808219178082192,1
S00193,sesong,5455.82,0.815,128.09,6.56,0.244,121.2,0.174,6.25,15323,20.99041095890411,21.804246099762985,207,3,730,1.0387717583258487,0.00410958904109589,1
S00194,reservedel,78.17,2.253,2911.73,58.16,0.306,1523.2,0.076,0.27,229,0.3136986301369863,0.728757717136626,7,574,730,2.3231141201298557,0.7863013698630137,2
S00195,daglig,6585.8,0.217,52.33,3.6,0.107,10.7,0.656,6.7,14259,19.53287671232877,11.632089322268811,139,0,730,0.5955133743780231,0.0,0
S00196,reservedel,162.89,2.46,2735.11,60.9,0.291,868.1,0.26,0.61,394,0.5397260273972603,1.0084335359561314,10,494,730,1.8684174650963856,0.6767123287671233,2
S00197,daglig,5325.52,0.188,49.04,5.75,0.246,17.1,0.751,5.16,10920,14.95890410958904,6.823139754450454,93,0,730,0.4561256429257172,0.0,0
S00198,frossen,1086.68,0.528,158.64,13.04,0.224,197.3,0.401,4.02,2538,3.4767123287671233,3.0474311990620095,30,77,730,0.8765267042219334,0.10547945205479452,1
S00199,frossen,2212.19,0.515,185.67,12.18,0.347,395.1,0.409,2.75,5049,6.916438356164384,5.297966939271186,72,10,730,0.7659964083319402,0.0136986301369863,1
S00200,frossen,3021.96,0.584,154.1,26.28,0.397,248.4,0.455,3.9,6958,9.531506849315068,6.909147367237341,76,6,730,0.7248746159935698,0.00821917808219178,1
S00201,daglig,3351.23,0.274,53.78,3.14,0.258,15.8,0.792,7.3,7346,10.063013698630137,6.633983814277618,93,0,730,0.6592442396437056,0.0,0
S00202,reservedel,73.33,2.209,1130.99,46.38,0.463,3150.7,0.007,0.44,235,0.3219178082191781,0.905212246571068,13,594,730,2.8119359148803387,0.8136986301369863,2
S00203,reservedel,24.74,1.743,252.26,30.9,0.546,810.5,0.119,1.89,69,0.09452054794520548,0.46625214127978515,6,690,730,4.93281250919193,0.9452054794520548,2
S00204,ikke-mat,204.11,1.5,153.05,26.67,0.411,1658.1,0.186,2.13,649,0.8890410958904109,1.4998913215166416,15,393,730,1.6870888516288882,0.5383561643835616,1
S00205,ferskvare,11935.87,0.331,17.04,2.92,0.207,4.8,0.598,3.66,25332,34.701369863013696,18.484891640780074,254,0,730,0.532684782005742,0.0,0
S00206,premium,680.16,0.994,1224.7,6.63,0.416,1219.0,0.205,1.74,468,0.6410958904109589,1.1318842850257107,10,465,730,1.7655460001469419,0.636986301369863,1
S00207,sesong,889.91,0.901,149.85,10.31,0.184,124.6,0.136,3.84,2514,3.4438356164383563,3.985948787553767,28,133,730,1.1574155190589697,0.1821917808219178,1
S00208,sesong,1136.96,0.945,39.63,7.12,0.315,237.0,0.41,7.42,3682,5.043835616438356,6.9974125396487015,69,92,730,1.3873197050362716,0.12602739726027398,1
S00209,ferskvare,3585.25,0.433,68.46,1.89,0.152,3.8,0.368,4.98,7946,10.884931506849314,8.369414419893893,119,1,730,0.7688991349764085,0.0013698630136986301,0
S00210,reservedel,50.53,1.161,848.62,60.52,0.332,2730.1,0.257,0.16,139,0.19041095890410958,0.5791684080411148,5,637,730,3.041675812014488,0.8726027397260274,2
S00211,reservedel,26.03,1.268,2229.37,64.59,0.318,2386.7,0.087,1.11,77,0.10547945205479452,0.4697693479974439,5,684,730,4.453657455040702,0.936986301369863,2
S00212,premium,582.86,1.171,1197.67,5.43,0.358,1043.7,0.305,0.22,390,0.5342465753424658,0.9669744334931549,8,488,730,1.8099777857692387,0.6684931506849315,2
S00213,premium,132.23,0.595,555.79,10.94,0.373,483.4,0.349,1.64,294,0.40273972602739727,0.7495719130796186,9,507,730,1.8611819610480325,0.6945205479452055,2
S00214,ferskvare,3774.45,0.415,52.44,2.24,0.239,4.0,0.511,4.01,8340,11.424657534246576,6.387826660422061,62,1,730,0.5591263144014513,0.0013698630136986301,0
S00215,reservedel,108.87,1.777,1582.57,65.3,0.397,2092.2,0.289,0.9,304,0.41643835616438357,0.8424625375624707,7,535,730,2.0230185934888274,0.7328767123287672,2
S00216,ikke-mat,433.29,0.86,88.08,5.01,0.301,1488.1,0.393,0.13,1189,1.6287671232876713,1.8959186148813763,13,232,730,1.164020680288818,0.3178082191780822,1
S00217,sesong,1630.02,0.921,51.76,15.03,0.215,255.7,0.265,8.32,4609,6.313698630136987,8.508944943511668,132,48,730,1.347695771048713,0.06575342465753424,1
S00218,frossen,848.52,0.562,117.53,22.88,0.37,539.5,0.29,3.15,2020,2.767123287671233,2.3883608256163833,15,93,730,0.8631204963861188,0.1273972602739726,1
S00219,kampanje,2772.85,0.929,119.35,13.9,0.305,125.9,0.644,19.2,8689,11.902739726027397,13.754265806452604,104,22,730,1.1555546137312005,0.030136986301369864,1
S00220,kampanje,6101.54,0.894,103.28,7.03,0.288,177.8,0.694,18.87,17878,24.49041095890411,25.088387863555486,263,1,730,1.0244167770665344,0.0013698630136986301,1
S00221,frossen,2518.89,0.328,125.3,18.78,0.301,376.5,0.363,5.0,5529,7.573972602739726,4.877161225334267,72,3,730,0.643937003887505,0.00410958904109589,1
S00222,premium,72.2,0.864,403.56,6.4,0.405,751.2,0.168,2.28,190,0.2602739726027397,0.6914606963940335,9,600,730,2.6566647808823394,0.821917808219178,2
S00223,reservedel,29.28,1.438,632.24,49.35,0.31,910.3,0.016,1.16,102,0.13972602739726028,0.6172508024246999,8,676,730,4.417579272255205,0.9260273972602739,2
S00224,frossen,2224.4,0.54,60.64,19.74,0.289,289.3,0.229,5.21,5136,7.035616438356165,5.524490178465825,53,15,730,0.7852176460825647,0.02054794520547945,1
S00225,ikke-mat,380.51,0.814,411.56,18.74,0.203,661.1,0.364,2.9,1099,1.5054794520547945,2.056965843268386,28,248,730,1.3663194409335049,0.33972602739726027,1
S00226,reservedel,12.02,2.52,1621.48,28.02,0.391,1773.8,0.067,0.09,26,0.03561643835616438,0.23736658978496733,3,711,730,6.664523482424083,0.9739726027397261,2
S00227,daglig,3822.86,0.156,31.96,4.58,0.222,24.9,0.724,6.27,8186,11.213698630136987,5.7901888322309905,61,0,730,0.5163496026787958,0.0,0
S00228,kampanje,5262.62,0.859,80.34,6.46,0.209,63.5,0.482,12.97,15825,21.67808219178082,24.107536553459028,317,2,730,1.11206961668405,0.0027397260273972603,1
S00229,daglig,2719.89,0.428,20.07,5.72,0.104,28.3,0.781,2.07,5942,8.139726027397261,4.935210957504171,45,5,730,0.6063116793971801,0.00684931506849315,1
S00230,sesong,2004.45,0.935,147.77,20.53,0.26,83.8,0.44,7.3,6118,8.38082191780822,10.19239687492764,119,28,730,1.2161571949488683,0.038356164383561646,1
S00231,reservedel,22.7,1.872,559.17,54.39,0.23,2858.3,0.255,0.94,60,0.0821917808219178,0.4240190699419837,6,692,730,5.158898684294135,0.947945205479452,2
S00232,frossen,2367.75,0.325,194.96,22.4,0.274,168.7,0.288,3.86,4986,6.83013698630137,4.190415772133944,58,5,730,0.6135185546846729,0.00684931506849315,1
S00233,frossen,4971.27,0.286,176.83,14.94,0.37,198.8,0.447,5.71,10681,14.631506849315068,7.928856791309816,85,0,730,0.5419029545600754,0.0,0
S00234,reservedel,49.62,2.078,3160.42,19.04,0.235,2695.4,0.102,0.14,182,0.2493150684931507,0.6855601151720696,6,616,730,2.749774088327532,0.8438356164383561,2
S00235,ferskvare,3745.11,0.35,40.13,2.69,0.178,6.1,0.479,5.76,8074,11.06027397260274,5.681455882071538,53,0,730,0.5136812972395619,0.0,0
S00236,ferskvare,3155.23,0.291,81.38,1.98,0.121,1.9,0.575,1.24,6417,8.79041095890411,4.126087648388515,28,1,730,0.4693850683066256,0.0013698630136986301,0
S00237,frossen,2324.5,0.376,103.37,17.96,0.256,104.4,0.446,3.49,4938,6.764383561643836,3.983070134838642,35,8,730,0.5888297283175797,0.010958904109589041,1
S00238,kampanje,4347.66,0.621,21.38,6.48,0.291,89.1,0.624,12.53,11346,15.542465753424658,14.012887638699599,203,1,730,0.9015871651904378,0.0013698630136986301,0
S00239,premium,79.14,0.524,1024.21,9.21,0.276,308.4,0.335,2.83,179,0.2452054794520548,0.5822102288582867,3,600,730,2.374376910986309,0.821917808219178,1
S00240,frossen,2772.25,0.441,161.03,12.98,0.358,374.6,0.572,5.92,6246,8.556164383561644,6.365437071304961,92,4,730,0.7439591838060553,0.005479452054794521,1
S00241,ikke-mat,181.4,1.256,108.7,13.41,0.496,388.7,0.281,3.37,606,0.8301369863013699,1.2355818599547908,7,398,730,1.4884071910346488,0.5452054794520548,2
S00242,daglig,6933.51,0.294,58.9,3.9,0.126,8.2,0.778,3.59,14897,20.40684931506849,11.740107808236045,185,0,730,0.5753023226161182,0.0,0
S00243,premium,87.51,0.966,1688.17,12.04,0.441,511.3,0.251,2.58,261,0.35753424657534244,0.8179095787875802,9,567,730,2.28763981806488,0.7767123287671233,2
S00244,frossen,1086.27,0.312,176.15,15.19,0.306,529.4,0.275,3.21,2181,2.9876712328767123,1.9390185464079448,11,61,730,0.6490066661521319,0.08356164383561644,1
S00245,sesong,1957.89,0.55,118.4,7.9,0.285,140.4,0.242,5.44,4572,6.263013698630137,4.638584135751831,31,15,730,0.7406313252622128,0.02054794520547945,1
S00246,daglig,14101.62,0.29,28.06,5.41,0.214,11.9,0.76,4.06,29162,39.94794520547945,16.581759936022127,232,0,730,0.41508417643838397,0.0,0
S00247,ikke-mat,109.7,0.749,145.39,23.68,0.196,1543.1,0.475,2.43,303,0.41506849315068495,0.7250507257930544,5,500,730,1.7468218806235303,0.684931506849315,2
S00248,daglig,3528.06,0.364,59.64,3.37,0.133,18.9,0.613,3.07,7731,10.59041095890411,5.545241398067597,50,0,730,0.5236096521264191,0.0,1
S00249,ferskvare,3582.55,0.575,34.84,1.08,0.116,2.4,0.41,1.16,8360,11.452054794520548,7.7172976497492956,78,3,730,0.673878861760405,0.00410958904109589,1
S00250,frossen,1780.22,0.277,97.47,15.09,0.268,237.6,0.236,2.1,3868,5.298630136986302,3.0557011480772713,24,12,730,0.5766964421138594,0.01643835616438356,1
S00251,sesong,2020.12,0.945,150.71,13.07,0.256,155.9,0.41,8.35,6411,8.782191780821918,14.295258477641928,287,37,730,1.6277552158288267,0.050684931506849315,1
S00252,sesong,2809.0,0.898,86.47,17.27,0.311,154.1,0.472,3.66,7413,10.154794520547945,11.389928180172602,164,18,730,1.1216305910597597,0.024657534246575342,1
S00253,reservedel,59.28,1.059,2127.44,12.05,0.508,3061.7,0.181,1.71,179,0.2452054794520548,0.6362486715006914,6,604,730,2.594757151930194,0.8273972602739726,2
S00254,reservedel,18.58,1.369,1372.23,12.55,0.379,1497.1,0.118,0.85,56,0.07671232876712329,0.3807870514943888,5,692,730,4.963831206980425,0.947945205479452,2
S00255,daglig,5214.21,0.418,31.3,3.31,0.201,16.6,0.503,5.02,11679,15.998630136986302,12.617132876238118,210,0,730,0.7886383251694346,0.0,0
S00256,reservedel,55.28,1.498,1845.27,34.8,0.53,1472.2,0.291,1.57,199,0.2726027397260274,0.7283708400608303,6,608,730,2.6719131318814378,0.8328767123287671,2
S00257,ferskvare,2442.06,0.3,54.48,1.34,0.223,4.5,0.405,5.65,5112,7.002739726027397,3.964519341412447,52,5,730,0.5661383253581938,0.00684931506849315,0
S00258,reservedel,875.14,1.859,2329.65,13.53,0.439,3110.6,0.02,1.02,412,0.5643835616438356,0.958303522601462,8,464,730,1.697964979366668,0.6356164383561644,2
S00259,kampanje,4224.34,0.627,113.71,12.95,0.237,78.5,0.535,16.62,10947,14.995890410958904,11.739104201354163,79,3,730,0.7828214183784178,0.00410958904109589,0
S00260,kampanje,1397.03,0.652,30.42,14.0,0.291,160.9,0.493,19.07,3724,5.101369863013699,5.5201959456754395,53,33,730,1.0821007090072692,0.045205479452054796,1
S00261,reservedel,986.25,2.48,3036.18,28.88,0.342,2045.7,0.125,0.38,443,0.6068493150684932,1.1404555640561518,12,474,730,1.8793060084898212,0.6493150684931507,2
S00262,daglig,5909.24,0.226,45.26,2.27,0.108,22.0,0.536,5.93,12686,17.378082191780823,9.301802214500137,99,0,730,0.5352605720152215,0.0,0
S00263,ferskvare,2205.73,0.512,80.72,1.27,0.148,3.2,0.515,2.48,4984,6.8273972602739725,5.81071476763653,105,12,730,0.8510878371538256,0.01643835616438356,1
S00264,daglig,2945.13,0.261,22.73,3.54,0.139,13.0,0.651,4.33,6035,8.267123287671232,4.032262034868055,41,1,730,0.48774669187302083,0.0013698630136986301,0
S00265,sesong,1239.33,0.836,79.25,14.4,0.343,219.2,0.464,8.56,3670,5.027397260273973,5.7079652255579685,63,72,730,1.1353718296068984,0.09863013698630137,1
S00266,kampanje,3858.89,0.829,89.83,13.87,0.292,43.9,0.525,9.52,10635,14.568493150684931,16.183154179818345,188,1,730,1.1108323978624721,0.0013698630136986301,1
S00267,ikke-mat,302.39,1.468,397.74,20.72,0.364,1466.7,0.437,3.48,945,1.2945205479452055,1.884045381324806,19,314,730,1.4554001358382098,0.4301369863013699,2
S00268,premium,179.01,1.112,546.03,18.49,0.345,717.9,0.156,1.02,399,0.5465753424657535,0.9636154757604579,6,479,730,1.763005757656978,0.6561643835616439,2
S00269,ikke-mat,143.86,0.712,405.21,24.11,0.22,791.8,0.489,2.83,406,0.5561643835616439,0.8299910425367976,6,445,730,1.4923484262361137,0.6095890410958904,1
S00270,ikke-mat,94.23,0.969,169.65,5.99,0.405,428.0,0.102,2.92,278,0.38082191780821917,0.7445563826375801,6,525,730,1.9551300695159477,0.7191780821917808,2
S00271,reservedel,40.73,1.702,1596.46,36.17,0.33,2248.6,0.129,1.2,103,0.1410958904109589,0.5296000034289295,8,658,730,3.7534757524574616,0.9013698630136986,2
S00272,reservedel,81.94,2.592,325.68,33.08,0.272,1751.7,0.086,0.35,212,0.29041095890410956,0.8449258510111394,9,609,730,2.9094144869723197,0.8342465753424657,2
S00273,daglig,1780.26,0.426,11.63,2.27,0.181,8.8,0.505,7.92,4076,5.583561643835616,4.228942465378494,41,13,730,0.7573915602861385,0.01780821917808219,1
S00274,premium,53.38,0.718,1117.83,11.96,0.324,662.2,0.348,0.42,157,0.21506849315068494,0.5799983995239997,5,616,730,2.696807844920508,0.8438356164383561,2
S00275,ikke-mat,457.93,1.642,197.83,19.19,0.174,613.7,0.128,2.91,1444,1.978082191780822,2.4616814586092315,16,220,730,1.2444788537290437,0.3013698630136986,1
S00276,ferskvare,2941.57,0.503,19.98,2.73,0.225,1.5,0.31,1.28,6619,9.067123287671233,5.785335863607069,44,7,730,0.6380563801832846,0.009589041095890411,1
S00277,frossen,534.07,0.419,105.33,23.71,0.298,315.3,0.596,2.6,1174,1.6082191780821917,1.3966207919096674,7,174,730,0.8684268978654661,0.23835616438356164,1
S00278,premium,287.47,0.557,964.24,18.95,0.35,1057.1,0.179,1.26,284,0.38904109589041097,0.6578765449363569,4,505,730,1.69102069649134,0.6917808219178082,2
S00279,daglig,4235.61,0.289,26.34,3.22,0.15,15.4,0.46,7.23,9517,13.036986301369863,8.694636835315713,113,0,730,0.6669207617716161,0.0,1
S00280,kampanje,7349.98,0.637,89.39,12.48,0.248,52.6,0.303,8.57,18433,25.25068493150685,19.84442663297882,234,0,730,0.7858965682240838,0.0,1
S00281,kampanje,19449.51,0.579,94.81,4.72,0.318,143.4,0.444,8.13,46960,64.32876712328768,50.93020986547747,735,0,730,0.7917174872614683,0.0,0
S00282,premium,284.12,1.59,612.19,6.41,0.187,890.7,0.279,2.38,428,0.5863013698630137,1.0753906450063253,8,476,730,1.8341943244266763,0.6520547945205479,1
S00283,ikke-mat,394.57,1.567,148.91,18.9,0.254,846.5,0.473,2.73,1309,1.7931506849315069,2.382424717711338,20,239,730,1.3286249380666741,0.3273972602739726,1
S00284,premium,66.79,0.959,1059.9,11.77,0.182,483.0,0.258,0.2,169,0.23150684931506849,0.639224648719467,6,616,730,2.761147890918408,0.8438356164383561,2
S00285,premium,61.53,0.718,1424.51,4.74,0.42,1108.9,0.121,2.08,136,0.1863013698630137,0.5551393671932507,4,635,730,2.9797921915520074,0.8698630136986302,2
S00286,reservedel,46.85,2.187,2663.98,53.1,0.434,1664.8,0.209,1.91,145,0.19863013698630136,0.689126432697789,9,640,730,3.4693951439268,0.8767123287671232,2
S00287,daglig,7098.97,0.281,47.81,5.99,0.132,11.7,0.616,4.89,14651,20.06986301369863,8.56248212368255,139,0,730,0.42663380999851624,0.0,0
S00288,frossen,1289.6,0.22,101.71,19.24,0.317,385.8,0.488,4.57,2700,3.6986301369863015,2.419541678571437,20,33,730,0.654172379761907,0.045205479452054796,1
S00289,kampanje,1274.8,0.616,47.32,9.27,0.375,131.9,0.336,15.11,3192,4.372602739726028,4.349708227730313,45,59,730,0.9947640997002283,0.08082191780821918,1
S00290,premium,38.01,1.307,1523.91,13.68,0.327,613.4,0.234,2.59,142,0.19452054794520549,0.6267670025093387,5,642,730,3.2221120551536426,0.8794520547945206,2
S00291,daglig,4211.59,0.26,12.52,2.57,0.139,15.6,0.778,5.03,8887,12.173972602739726,6.280470904846888,62,0,730,0.515893300386883,0.0,1
S00292,ikke-mat,1702.49,0.727,185.32,25.39,0.284,1492.9,0.421,0.44,4313,5.9082191780821915,5.109077787298675,52,33,730,0.8647407337649045,0.045205479452054796,1
S00293,reservedel,15.16,1.584,238.95,65.4,0.553,2249.9,0.166,0.42,27,0.036986301369863014,0.20951760474536618,2,706,730,5.664735239411752,0.9671232876712329,2
