dato,t,sku_id,kategori,merke,butikk,pris,basispris,rabatt_pct,kampanje,lager,stockout,salg
2022-12-21,353,P001,meieri,E,middels,26.6,26.6,0,0,56,0,154
2022-12-22,354,P001,meieri,E,middels,26.6,26.6,0,0,0,1,56
2022-12-23,355,P001,meieri,E,middels,26.6,26.6,0,0,0,1,0
2022-12-24,356,P001,meieri,E,middels,26.6,26.6,0,0,0,1,0
2022-12-25,357,P001,meieri,E,middels,26.6,26.6,0,0,0,1,0
2022-12-26,358,P001,meieri,E,middels,26.6,26.6,0,0,353,0,74
2022-12-27,359,P001,meieri,E,middels,26.6,26.6,0,0,263,0,90
2022-12-28,360,P001,meieri,E,middels,26.6,26.6,0,0,138,0,125
2022-12-29,361,P001,meieri,E,middels,18.62,26.6,30,1,0,1,138
2022-12-30,362,P001,meieri,E,middels,17.82,26.6,33,1,0,1,0
2022-12-31,363,P001,meieri,E,middels,23.41,26.6,12,1,0,1,0
2023-01-01,364,P001,meieri,E,middels,26.6,26.6,0,0,0,1,0
2023-01-02,365,P001,meieri,E,middels,26.6,26.6,0,0,346,0,81
2023-01-03,366,P001,meieri,E,middels,26.6,26.6,0,0,250,0,96
2023-01-04,367,P001,meieri,E,middels,26.6,26.6,0,0,145,0,105
2023-01-05,368,P001,meieri,E,middels,26.6,26.6,0,0,49,0,96
2023-01-06,369,P001,meieri,E,middels,26.6,26.6,0,0,0,1,49
2023-01-07,370,P001,meieri,E,middels,26.6,26.6,0,0,0,1,0
2023-01-08,371,P001,meieri,E,middels,26.6,26.6,0,0,0,1,0
2023-01-09,372,P001,meieri,E,middels,26.6,26.6,0,0,356,0,71
2023-01-10,373,P001,meieri,E,middels,26.6,26.6,0,0,285,0,71
2023-01-11,374,P001,meieri,E,middels,22.08,26.6,17,1,159,0,126
2023-01-12,375,P001,meieri,E,middels,22.61,26.6,15,1,59,0,100
2023-01-13,376,P001,meieri,E,middels,26.6,26.6,0,0,0,1,59
2023-01-14,377,P001,meieri,E,middels,26.6,26.6,0,0,0,1,0
2023-01-15,378,P001,meieri,E,middels,26.6,26.6,0,0,0,1,0
2023-01-16,379,P001,meieri,E,middels,26.6,26.6,0,0,370,0,57
2023-01-17,380,P001,meieri,E,middels,26.6,26.6,0,0,292,0,78
2023-01-18,381,P001,meieri,E,middels,26.6,26.6,0,0,223,0,69
2023-01-19,382,P001,meieri,E,middels,26.6,26.6,0,0,130,0,93
2023-01-20,383,P001,meieri,E,middels,26.6,26.6,0,0,13,0,117
2023-01-21,384,P001,meieri,E,middels,26.6,26.6,0,0,0,1,13
2023-01-22,385,P001,meieri,E,middels,26.6,26.6,0,0,0,1,0
2023-01-23,386,P001,meieri,E,middels,26.6,26.6,0,0,336,0,91
2023-01-24,387,P001,meieri,E,middels,26.6,26.6,0,0,267,0,69
2023-01-25,388,P001,meieri,E,middels,22.34,26.6,16,1,140,0,127
2023-01-26,389,P001,meieri,E,middels,26.6,26.6,0,0,50,0,90
2023-01-27,390,P001,meieri,E,middels,26.6,26.6,0,0,0,1,50
2023-01-28,391,P001,meieri,E,middels,23.41,26.6,12,1,0,1,0
2023-01-29,392,P001,meieri,E,middels,26.6,26.6,0,0,0,1,0
2023-01-30,393,P001,meieri,E,middels,26.6,26.6,0,0,362,0,65
2023-01-31,394,P001,meieri,E,middels,19.95,26.6,25,1,198,0,164
2023-02-01,395,P001,meieri,E,middels,26.6,26.6,0,0,124,0,74
2023-02-02,396,P001,meieri,E,middels,26.6,26.6,0,0,44,0,80
2023-02-03,397,P001,meieri,E,middels,26.6,26.6,0,0,0,1,44
2023-02-04,398,P001,meieri,E,middels,26.6,26.6,0,0,0,1,0
2023-02-05,399,P001,meieri,E,middels,26.6,26.6,0,0,0,1,0
2023-02-06,400,P001,meieri,E,middels,26.6,26.6,0,0,363,0,64
2023-02-07,401,P001,meieri,E,middels,26.6,26.6,0,0,297,0,66
2023-02-08,402,P001,meieri,E,middels,26.6,26.6,0,0,207,0,90
2023-02-09,403,P001,meieri,E,middels,23.41,26.6,12,1,106,0,101
2023-02-10,404,P001,meieri,E,middels,26.6,26.6,0,0,7,0,99
2023-02-11,405,P001,meieri,E,middels,26.6,26.6,0,0,0,1,7
2023-02-12,406,P001,meieri,E,middels,26.6,26.6,0,0,0,1,0
2023-02-13,407,P001,meieri,E,middels,26.6,26.6,0,0,372,0,55
2023-02-14,408,P001,meieri,E,middels,22.61,26.6,15,1,261,0,111
2023-02-15,409,P001,meieri,E,middels,26.6,26.6,0,0,179,0,82
2023-02-16,410,P001,meieri,E,middels,26.6,26.6,0,0,93,0,86
2023-02-17,411,P001,meieri,E,middels,26.6,26.6,0,0,35,0,58
2023-02-18,412,P001,meieri,E,middels,23.14,26.6,13,1,0,1,35
2023-02-19,413,P001,meieri,E,middels,26.6,26.6,0,0,0,1,0
2023-02-20,414,P001,meieri,E,middels,17.82,26.6,33,1,276,0,151
2023-02-21,415,P001,meieri,E,middels,26.6,26.6,0,0,217,0,59
2023-02-22,416,P001,meieri,E,middels,23.41,26.6,12,1,125,0,92
2023-02-23,417,P001,meieri,E,middels,26.6,26.6,0,0,43,0,82
2023-02-24,418,P001,meieri,E,middels,26.6,26.6,0,0,0,1,43
2023-02-25,419,P001,meieri,E,middels,26.6,26.6,0,0,0,1,0
2023-02-26,420,P001,meieri,E,middels,26.6,26.6,0,0,0,1,0
2023-02-27,421,P001,meieri,E,middels,19.68,26.6,26,1,320,0,107
2023-02-28,422,P001,meieri,E,middels,22.88,26.6,14,1,208,0,112
2023-03-01,423,P001,meieri,E,middels,19.68,26.6,26,1,101,0,107
2023-03-02,424,P001,meieri,E,middels,26.6,26.6,0,0,2,0,99
2023-03-03,425,P001,meieri,E,middels,26.6,26.6,0,0,0,1,2
2023-03-04,426,P001,meieri,E,middels,26.6,26.6,0,0,0,1,0
2023-03-05,427,P001,meieri,E,middels,26.6,26.6,0,0,0,1,0
2023-03-06,428,P001,meieri,E,middels,22.34,26.6,16,1,345,0,82
2023-03-07,429,P001,meieri,E,middels,26.6,26.6,0,0,300,0,45
2023-03-08,430,P001,meieri,E,middels,26.6,26.6,0,0,250,0,50
2023-03-09,431,P001,meieri,E,middels,26.6,26.6,0,0,179,0,71
2023-03-10,432,P001,meieri,E,middels,26.6,26.6,0,0,117,0,62
2023-03-11,433,P001,meieri,E,middels,26.6,26.6,0,0,41,0,76
2023-03-12,434,P001,meieri,E,middels,18.09,26.6,32,1,0,1,41
2023-03-13,435,P001,meieri,E,middels,26.6,26.6,0,0,392,0,35
2023-03-14,436,P001,meieri,E,middels,21.81,26.6,18,1,290,0,102
2023-03-15,437,P001,meieri,E,middels,26.6,26.6,0,0,247,0,43
2023-03-16,438,P001,meieri,E,middels,26.6,26.6,0,0,175,0,72
2023-03-17,439,P001,meieri,E,middels,26.6,26.6,0,0,106,0,69
2023-03-18,440,P001,meieri,E,middels,26.6,26.6,0,0,21,0,85
2023-03-19,441,P001,meieri,E,middels,21.81,26.6,18,1,0,1,21
2023-03-20,442,P001,meieri,E,middels,26.6,26.6,0,0,361,0,66
2023-03-21,443,P001,meieri,E,middels,26.6,26.6,0,0,308,0,53
2023-03-22,444,P001,meieri,E,middels,26.6,26.6,0,0,257,0,51
2023-03-23,445,P001,meieri,E,middels,26.6,26.6,0,0,189,0,68
2023-03-24,446,P001,meieri,E,middels,26.6,26.6,0,0,112,0,77
2023-03-25,447,P001,meieri,E,middels,26.6,26.6,0,0,24,0,88
2023-03-26,448,P001,meieri,E,middels,17.82,26.6,33,1,0,1,24
2023-03-27,449,P001,meieri,E,middels,26.6,26.6,0,0,376,0,51
2023-03-28,450,P001,meieri,E,middels,18.62,26.6,30,1,257,0,119
2023-03-29,451,P001,meieri,E,middels,26.6,26.6,0,0,207,0,50
2023-03-30,452,P001,meieri,E,middels,26.6,26.6,0,0,163,0,44
2023-03-31,453,P001,meieri,E,middels,26.6,26.6,0,0,83,0,80
2023-04-01,454,P001,meieri,E,middels,20.75,26.6,22,1,0,1,83
2023-04-02,455,P001,meieri,E,middels,26.6,26.6,0,0,0,1,0
2023-04-03,456,P001,meieri,E,middels,26.6,26.6,0,0,388,0,39
2023-04-04,457,P001,meieri,E,middels,26.6,26.6,0,0,350,0,38
2023-04-05,458,P001,meieri,E,middels,26.6,26.6,0,0,306,0,44
2023-04-06,459,P001,meieri,E,middels,26.6,26.6,0,0,243,0,63
2023-04-07,460,P001,meieri,E,middels,26.6,26.6,0,0,176,0,67
2023-04-08,461,P001,meieri,E,middels,21.55,26.6,19,1,26,0,150
2023-04-09,462,P001,meieri,E,middels,26.6,26.6,0,0,0,1,26
2023-04-10,463,P001,meieri,E,middels,26.6,26.6,0,0,371,0,56
2023-04-11,464,P001,meieri,E,middels,26.6,26.6,0,0,293,0,78
2023-04-12,465,P001,meieri,E,middels,26.6,26.6,0,0,236,0,57
2023-04-13,466,P001,meieri,E,middels,26.6,26.6,0,0,176,0,60
2023-04-14,467,P001,meieri,E,middels,26.6,26.6,0,0,122,0,54
2023-04-15,468,P001,meieri,E,middels,20.75,26.6,22,1,20,0,102
2023-04-16,469,P001,meieri,E,middels,26.6,26.6,0,0,0,1,20
2023-04-17,470,P001,meieri,E,middels,26.6,26.6,0,0,371,0,56
2023-04-18,471,P001,meieri,E,middels,26.6,26.6,0,0,325,0,46
2023-04-19,472,P001,meieri,E,middels,22.88,26.6,14,1,222,0,103
2023-04-20,473,P001,meieri,E,middels,21.55,26.6,19,1,136,0,86
2023-04-21,474,P001,meieri,E,middels,26.6,26.6,0,0,84,0,52
2023-04-22,475,P001,meieri,E,middels,26.6,26.6,0,0,22,0,62
2023-04-23,476,P001,meieri,E,middels,26.6,26.6,0,0,0,1,22
2023-04-24,477,P001,meieri,E,middels,26.6,26.6,0,0,381,0,46
2023-04-25,478,P001,meieri,E,middels,26.6,26.6,0,0,326,0,55
2023-04-26,479,P001,meieri,E,middels,26.6,26.6,0,0,266,0,60
2023-04-27,480,P001,meieri,E,middels,26.6,26.6,0,0,216,0,50
2023-04-28,481,P001,meieri,E,middels,26.6,26.6,0,0,147,0,69
2023-04-29,482,P001,meieri,E,middels,26.6,26.6,0,0,87,0,60
2023-04-30,483,P001,meieri,E,middels,26.6,26.6,0,0,47,0,40
2023-05-01,484,P001,meieri,E,middels,17.82,26.6,33,1,402,0,72
2023-05-02,485,P001,meieri,E,middels,26.6,26.6,0,0,358,0,44
2023-05-03,486,P001,meieri,E,middels,26.6,26.6,0,0,319,0,39
2023-05-04,487,P001,meieri,E,middels,26.6,26.6,0,0,263,0,56
2023-05-05,488,P001,meieri,E,middels,26.6,26.6,0,0,192,0,71
2023-05-06,489,P001,meieri,E,middels,26.6,26.6,0,0,130,0,62
2023-05-07,490,P001,meieri,E,middels,26.6,26.6,0,0,102,0,28
2023-05-08,491,P001,meieri,E,middels,26.6,26.6,0,0,496,0,33
2023-05-09,492,P001,meieri,E,middels,26.6,26.6,0,0,451,0,45
2023-05-10,493,P001,meieri,E,middels,26.6,26.6,0,0,406,0,45
2023-05-11,494,P001,meieri,E,middels,26.6,26.6,0,0,373,0,33
2023-05-12,495,P001,meieri,E,middels,26.6,26.6,0,0,303,0,70
2023-05-13,496,P001,meieri,E,middels,26.6,26.6,0,0,232,0,71
2023-05-14,497,P001,meieri,E,middels,26.6,26.6,0,0,203,0,29
2023-05-15,498,P001,meieri,E,middels,26.6,26.6,0,0,591,0,39
2023-05-16,499,P001,meieri,E,middels,26.6,26.6,0,0,549,0,42
2023-05-17,500,P001,meieri,E,middels,26.6,26.6,0,0,505,0,44
2023-05-18,501,P001,meieri,E,middels,26.6,26.6,0,0,464,0,41
2023-05-19,502,P001,meieri,E,middels,26.6,26.6,0,0,413,0,51
2023-05-20,503,P001,meieri,E,middels,26.6,26.6,0,0,360,0,53
2023-05-21,504,P001,meieri,E,middels,26.6,26.6,0,0,320,0,40
2023-05-22,505,P001,meieri,E,middels,26.6,26.6,0,0,710,0,37
2023-05-23,506,P001,meieri,E,middels,26.6,26.6,0,0,675,0,35
2023-05-24,507,P001,meieri,E,middels,26.6,26.6,0,0,638,0,37
2023-05-25,508,P001,meieri,E,middels,26.6,26.6,0,0,600,0,38
2023-05-26,509,P001,meieri,E,middels,19.42,26.6,27,1,497,0,103
2023-05-27,510,P001,meieri,E,middels,21.81,26.6,18,1,400,0,97
2023-05-28,511,P001,meieri,E,middels,26.6,26.6,0,0,377,0,23
2023-05-29,512,P001,meieri,E,middels,23.67,26.6,11,1,757,0,47
2023-05-30,513,P001,meieri,E,middels,26.6,26.6,0,0,714,0,43
2023-05-31,514,P001,meieri,E,middels,26.6,26.6,0,0,674,0,40
2023-06-01,515,P001,meieri,E,middels,26.6,26.6,0,0,630,0,44
2023-06-02,516,P001,meieri,E,middels,26.6,26.6,0,0,595,0,35
2023-06-03,517,P001,meieri,E,middels,26.6,26.6,0,0,524,0,71
2023-06-04,518,P001,meieri,E,middels,19.68,26.6,26,1,469,0,55
2023-06-05,519,P001,meieri,E,middels,26.6,26.6,0,0,859,0,37
2023-06-06,520,P001,meieri,E,middels,26.6,26.6,0,0,808,0,51
2023-06-07,521,P001,meieri,E,middels,26.6,26.6,0,0,755,0,53
2023-06-08,522,P001,meieri,E,middels,18.62,26.6,30,1,653,0,102
2023-06-09,523,P001,meieri,E,middels,26.6,26.6,0,0,630,0,23
2023-06-10,524,P001,meieri,E,middels,22.61,26.6,15,1,566,0,64
2023-06-11,525,P001,meieri,E,middels,26.6,26.6,0,0,530,0,36
2023-06-12,526,P001,meieri,E,middels,26.6,26.6,0,0,916,0,41
2023-06-13,527,P001,meieri,E,middels,26.6,26.6,0,0,873,0,43
2023-06-14,528,P001,meieri,E,middels,26.6,26.6,0,0,822,0,51
2023-06-15,529,P001,meieri,E,middels,26.6,26.6,0,0,785,0,37
2023-06-16,530,P001,meieri,E,middels,26.6,26.6,0,0,735,0,50
2023-06-17,531,P001,meieri,E,middels,26.6,26.6,0,0,675,0,60
2023-06-18,532,P001,meieri,E,middels,26.6,26.6,0,0,636,0,39
2023-06-19,533,P001,meieri,E,middels,26.6,26.6,0,0,1033,0,30
2023-06-20,534,P001,meieri,E,middels,17.29,26.6,35,1,949,0,84
2023-06-21,535,P001,meieri,E,middels,26.6,26.6,0,0,906,0,43
2023-06-22,536,P001,meieri,E,middels,26.6,26.6,0,0,861,0,45
2023-06-23,537,P001,meieri,E,middels,26.6,26.6,0,0,821,0,40
2023-06-24,538,P001,meieri,E,middels,26.6,26.6,0,0,745,0,76
2023-06-25,539,P001,meieri,E,middels,26.6,26.6,0,0,699,0,46
2023-06-26,540,P001,meieri,E,middels,26.6,26.6,0,0,1090,0,36
2023-06-27,541,P001,meieri,E,middels,26.6,26.6,0,0,1061,0,29
2023-06-28,542,P001,meieri,E,middels,26.6,26.6,0,0,1016,0,45
2023-06-29,543,P001,meieri,E,middels,26.6,26.6,0,0,966,0,50
2023-06-30,544,P001,meieri,E,middels,23.14,26.6,13,1,883,0,83
2023-07-01,545,P001,meieri,E,middels,26.6,26.6,0,0,817,0,66
2023-07-02,546,P001,meieri,E,middels,26.6,26.6,0,0,796,0,21
2023-07-03,547,P001,meieri,E,middels,20.75,26.6,22,1,1173,0,50
2023-07-04,548,P001,meieri,E,middels,26.6,26.6,0,0,1122,0,51
2023-07-05,549,P001,meieri,E,middels,26.6,26.6,0,0,1078,0,44
2023-07-06,550,P001,meieri,E,middels,26.6,26.6,0,0,1031,0,47
2023-07-07,551,P001,meieri,E,middels,19.68,26.6,26,1,952,0,79
2023-07-08,552,P001,meieri,E,middels,26.6,26.6,0,0,889,0,63
2023-07-09,553,P001,meieri,E,middels,26.6,26.6,0,0,860,0,29
2023-07-10,554,P001,meieri,E,middels,19.15,26.6,28,1,1209,0,78
2023-07-11,555,P001,meieri,E,middels,26.6,26.6,0,0,1177,0,32
2023-07-12,556,P001,meieri,E,middels,26.6,26.6,0,0,1141,0,36
2023-07-13,557,P001,meieri,E,middels,26.6,26.6,0,0,1108,0,33
2023-07-14,558,P001,meieri,E,middels,26.6,26.6,0,0,1043,0,65
2023-07-15,559,P001,meieri,E,middels,26.6,26.6,0,0,990,0,53
2023-07-16,560,P001,meieri,E,middels,19.95,26.6,25,1,919,0,71
2023-07-17,561,P001,meieri,E,middels,26.6,26.6,0,0,1309,0,37
2023-07-18,562,P001,meieri,E,middels,26.6,26.6,0,0,1273,0,36
2023-07-19,563,P001,meieri,E,middels,26.6,26.6,0,0,1206,0,67
2023-07-20,564,P001,meieri,E,middels,26.6,26.6,0,0,1155,0,51
2023-07-21,565,P001,meieri,E,middels,26.6,26.6,0,0,1083,0,72
2023-07-22,566,P001,meieri,E,middels,26.6,26.6,0,0,1013,0,70
2023-07-23,567,P001,meieri,E,middels,20.22,26.6,24,1,953,0,60
2023-07-24,568,P001,meieri,E,middels,26.6,26.6,0,0,1352,0,28
2023-07-25,569,P001,meieri,E,middels,26.6,26.6,0,0,1311,0,41
2023-07-26,570,P001,meieri,E,middels,26.6,26.6,0,0,1259,0,52
2023-07-27,571,P001,meieri,E,middels,26.6,26.6,0,0,1206,0,53
2023-07-28,572,P001,meieri,E,middels,26.6,26.6,0,0,1157,0,49
2023-07-29,573,P001,meieri,E,middels,26.6,26.6,0,0,1072,0,85
2023-07-30,574,P001,meieri,E,middels,26.6,26.6,0,0,1038,0,34
2023-07-31,575,P001,meieri,E,middels,26.6,26.6,0,0,1416,0,49
2023-08-01,576,P001,meieri,E,middels,26.6,26.6,0,0,1374,0,42
2023-08-02,577,P001,meieri,E,middels,26.6,26.6,0,0,1326,0,48
2023-08-03,578,P001,meieri,E,middels,26.6,26.6,0,0,1287,0,39
2023-08-04,579,P001,meieri,E,middels,26.6,26.6,0,0,1240,0,47
2023-08-05,580,P001,meieri,E,middels,26.6,26.6,0,0,1181,0,59
2023-08-06,581,P001,meieri,E,middels,26.6,26.6,0,0,1151,0,30
2023-08-07,582,P001,meieri,E,middels,17.29,26.6,35,1,1505,0,73
2023-08-08,583,P001,meieri,E,middels,26.6,26.6,0,0,1459,0,46
2023-08-09,584,P001,meieri,E,middels,26.6,26.6,0,0,1415,0,44
2023-08-10,585,P001,meieri,E,middels,26.6,26.6,0,0,1365,0,50
2023-08-11,586,P001,meieri,E,middels,26.6,26.6,0,0,1295,0,70
2023-08-12,587,P001,meieri,E,middels,26.6,26.6,0,0,1231,0,64
2023-08-13,588,P001,meieri,E,middels,26.6,26.6,0,0,1182,0,49
2023-08-14,589,P001,meieri,E,middels,21.55,26.6,19,1,1540,0,69
2023-08-15,590,P001,meieri,E,middels,26.6,26.6,0,0,1503,0,37
2023-08-16,591,P001,meieri,E,middels,26.6,26.6,0,0,1453,0,50
2023-08-17,592,P001,meieri,E,middels,26.6,26.6,0,0,1391,0,62
2023-08-18,593,P001,meieri,E,middels,26.6,26.6,0,0,1330,0,61
2023-08-19,594,P001,meieri,E,middels,18.89,26.6,29,1,1193,0,137
2023-08-20,595,P001,meieri,E,middels,26.6,26.6,0,0,1160,0,33
2023-08-21,596,P001,meieri,E,middels,26.6,26.6,0,0,1533,0,54
2023-08-22,597,P001,meieri,E,middels,26.6,26.6,0,0,1485,0,48
2023-08-23,598,P001,meieri,E,middels,26.6,26.6,0,0,1432,0,53
2023-08-24,599,P001,meieri,E,middels,26.6,26.6,0,0,1387,0,45
2023-08-25,600,P001,meieri,E,middels,26.6,26.6,0,0,1319,0,68
2023-08-26,601,P001,meieri,E,middels,26.6,26.6,0,0,1241,0,78
2023-08-27,602,P001,meieri,E,middels,26.6,26.6,0,0,1185,0,56
2023-08-28,603,P001,meieri,E,middels,26.6,26.6,0,0,1562,0,50
2023-08-29,604,P001,meieri,E,middels,26.6,26.6,0,0,1511,0,51
2023-08-30,605,P001,meieri,E,middels,26.6,26.6,0,0,1448,0,63
2023-08-31,606,P001,meieri,E,middels,26.6,26.6,0,0,1402,0,46
2023-09-01,607,P001,meieri,E,middels,22.88,26.6,14,1,1339,0,63
2023-09-02,608,P001,meieri,E,middels,26.6,26.6,0,0,1237,0,102
2023-09-03,609,P001,meieri,E,middels,26.6,26.6,0,0,1201,0,36
2023-09-04,610,P001,meieri,E,middels,26.6,26.6,0,0,1592,0,36
2023-09-05,611,P001,meieri,E,middels,26.6,26.6,0,0,1546,0,46
2023-09-06,612,P001,meieri,E,middels,26.6,26.6,0,0,1499,0,47
2023-09-07,613,P001,meieri,E,middels,26.6,26.6,0,0,1446,0,53
2023-09-08,614,P001,meieri,E,middels,26.6,26.6,0,0,1359,0,87
2023-09-09,615,P001,meieri,E,middels,26.6,26.6,0,0,1268,0,91
2023-09-10,616,P001,meieri,E,middels,26.6,26.6,0,0,1218,0,50
2023-09-11,617,P001,meieri,E,middels,26.6,26.6,0,0,1605,0,40
2023-09-12,618,P001,meieri,E,middels,23.41,26.6,12,1,1533,0,72
2023-09-13,619,P001,meieri,E,middels,21.81,26.6,18,1,1441,0,92
2023-09-14,620,P001,meieri,E,middels,26.6,26.6,0,0,1378,0,63
2023-09-15,621,P001,meieri,E,middels,26.6,26.6,0,0,1289,0,89
2023-09-16,622,P001,meieri,E,middels,26.6,26.6,0,0,1191,0,98
2023-09-17,623,P001,meieri,E,middels,26.6,26.6,0,0,1143,0,48
2023-09-18,624,P001,meieri,E,middels,26.6,26.6,0,0,1511,0,59
2023-09-19,625,P001,meieri,E,middels,26.6,26.6,0,0,1441,0,70
2023-09-20,626,P001,meieri,E,middels,26.6,26.6,0,0,1392,0,49
2023-09-21,627,P001,meieri,E,middels,17.82,26.6,33,1,1254,0,138
2023-09-22,628,P001,meieri,E,middels,26.6,26.6,0,0,1180,0,74
2023-09-23,629,P001,meieri,E,middels,26.6,26.6,0,0,1103,0,77
2023-09-24,630,P001,meieri,E,middels,26.6,26.6,0,0,1061,0,42
2023-09-25,631,P001,meieri,E,middels,26.6,26.6,0,0,1427,0,61
2023-09-26,632,P001,meieri,E,middels,18.62,26.6,30,1,1328,0,99
2023-09-27,633,P001,meieri,E,middels,26.6,26.6,0,0,1266,0,62
2023-09-28,634,P001,meieri,E,middels,18.09,26.6,32,1,1144,0,122
2023-09-29,635,P001,meieri,E,middels,18.89,26.6,29,1,953,0,191
2023-09-30,636,P001,meieri,E,middels,26.6,26.6,0,0,864,0,89
2023-10-01,637,P001,meieri,E,middels,26.6,26.6,0,0,819,0,45
2023-10-02,638,P001,meieri,E,middels,26.6,26.6,0,0,1189,0,57
2023-10-03,639,P001,meieri,E,middels,26.6,26.6,0,0,1116,0,73
2023-10-04,640,P001,meieri,E,middels,26.6,26.6,0,0,1024,0,92
2023-10-05,641,P001,meieri,E,middels,26.6,26.6,0,0,961,0,63
2023-10-06,642,P001,meieri,E,middels,22.08,26.6,17,1,817,0,144
2023-10-07,643,P001,meieri,E,middels,26.6,26.6,0,0,682,0,135
2023-10-08,644,P001,meieri,E,middels,26.6,26.6,0,0,640,0,42
2023-10-09,645,P001,meieri,E,middels,26.6,26.6,0,0,989,0,78
2023-10-10,646,P001,meieri,E,middels,22.08,26.6,17,1,893,0,96
2023-10-11,647,P001,meieri,E,middels,26.6,26.6,0,0,827,0,66
2023-10-12,648,P001,meieri,E,middels,26.6,26.6,0,0,737,0,90
2023-10-13,649,P001,meieri,E,middels,17.82,26.6,33,1,536,0,201
2023-10-14,650,P001,meieri,E,middels,26.6,26.6,0,0,408,0,128
2023-10-15,651,P001,meieri,E,middels,26.6,26.6,0,0,354,0,54
2023-10-16,652,P001,meieri,E,middels,26.6,26.6,0,0,741,0,40
2023-10-17,653,P001,meieri,E,middels,26.6,26.6,0,0,682,0,59
2023-10-18,654,P001,meieri,E,middels,26.6,26.6,0,0,632,0,50
2023-10-19,655,P001,meieri,E,middels,26.6,26.6,0,0,559,0,73
2023-10-20,656,P001,meieri,E,middels,26.6,26.6,0,0,418,0,141
2023-10-21,657,P001,meieri,E,middels,26.6,26.6,0,0,276,0,142
2023-10-22,658,P001,meieri,E,middels,26.6,26.6,0,0,215,0,61
2023-10-23,659,P001,meieri,E,middels,26.6,26.6,0,0,581,0,61
2023-10-24,660,P001,meieri,E,middels,26.6,26.6,0,0,502,0,79
2023-10-25,661,P001,meieri,E,middels,26.6,26.6,0,0,407,0,95
2023-10-26,662,P001,meieri,E,middels,26.6,26.6,0,0,311,0,96
2023-10-27,663,P001,meieri,E,middels,21.81,26.6,18,1,155,0,156
2023-10-28,664,P001,meieri,E,middels,26.6,26.6,0,0,66,0,89
2023-10-29,665,P001,meieri,E,middels,26.6,26.6,0,0,0,1,66
2023-10-30,666,P001,meieri,E,middels,26.6,26.6,0,0,356,0,71
2023-10-31,667,P001,meieri,E,middels,26.6,26.6,0,0,286,0,70
2023-11-01,668,P001,meieri,E,middels,26.6,26.6,0,0,198,0,88
2023-11-02,669,P001,meieri,E,middels,26.6,26.6,0,0,113,0,85
2023-11-03,670,P001,meieri,E,middels,21.28,26.6,20,1,0,1,113
2023-11-04,671,P001,meieri,E,middels,26.6,26.6,0,0,0,1,0
2023-11-05,672,P001,meieri,E,middels,26.6,26.6,0,0,0,1,0
2023-11-06,673,P001,meieri,E,middels,26.6,26.6,0,0,334,0,93
2023-11-07,674,P001,meieri,E,middels,26.6,26.6,0,0,245,0,89
2023-11-08,675,P001,meieri,E,middels,26.6,26.6,0,0,168,0,77
2023-11-09,676,P001,meieri,E,middels,26.6,26.6,0,0,56,0,112
2023-11-10,677,P001,meieri,E,middels,26.6,26.6,0,0,0,1,56
2023-11-11,678,P001,meieri,E,middels,18.09,26.6,32,1,0,1,0
2023-11-12,679,P001,meieri,E,middels,26.6,26.6,0,0,0,1,0
2023-11-13,680,P001,meieri,E,middels,19.95,26.6,25,1,269,0,158
2023-11-14,681,P001,meieri,E,middels,26.6,26.6,0,0,209,0,60
2023-11-15,682,P001,meieri,E,middels,21.01,26.6,21,1,47,0,162
2023-11-16,683,P001,meieri,E,middels,26.6,26.6,0,0,0,1,47
2023-11-17,684,P001,meieri,E,middels,26.6,26.6,0,0,0,1,0
2023-11-18,685,P001,meieri,E,middels,26.6,26.6,0,0,0,1,0
2023-11-19,686,P001,meieri,E,middels,26.6,26.6,0,0,0,1,0
2023-11-20,687,P001,meieri,E,middels,26.6,26.6,0,0,331,0,96
2023-11-21,688,P001,meieri,E,middels,26.6,26.6,0,0,239,0,92
2023-11-22,689,P001,meieri,E,middels,26.6,26.6,0,0,138,0,101
2023-11-23,690,P001,meieri,E,middels,26.6,26.6,0,0,31,0,107
2023-11-24,691,P001,meieri,E,middels,26.6,26.6,0,0,0,1,31
2023-11-25,692,P001,meieri,E,middels,26.6,26.6,0,0,0,1,0
2023-11-26,693,P001,meieri,E,middels,26.6,26.6,0,0,0,1,0
2023-11-27,694,P001,meieri,E,middels,26.6,26.6,0,0,323,0,104
2023-11-28,695,P001,meieri,E,middels,26.6,26.6,0,0,203,0,120
2023-11-29,696,P001,meieri,E,middels,26.6,26.6,0,0,127,0,76
2023-11-30,697,P001,meieri,E,middels,26.6,26.6,0,0,25,0,102
2023-12-01,698,P001,meieri,E,middels,26.6,26.6,0,0,0,1,25
2023-12-02,699,P001,meieri,E,middels,26.6,26.6,0,0,0,1,0
2023-12-03,700,P001,meieri,E,middels,26.6,26.6,0,0,0,1,0
2023-12-04,701,P001,meieri,E,middels,26.6,26.6,0,0,353,0,74
2023-12-05,702,P001,meieri,E,middels,17.56,26.6,34,1,153,0,200
2023-12-06,703,P001,meieri,E,middels,26.6,26.6,0,0,72,0,81
2023-12-07,704,P001,meieri,E,middels,26.6,26.6,0,0,0,1,72
2023-12-08,705,P001,meieri,E,middels,26.6,26.6,0,0,0,1,0
2023-12-09,706,P001,meieri,E,middels,26.6,26.6,0,0,0,1,0
2023-12-10,707,P001,meieri,E,middels,26.6,26.6,0,0,0,1,0
